stop_id,stop_name,stop_lat,stop_lon
129B06,Zona Industrial Sredni,4.64617872520,-74.10960297491
269A06,Zona Industrial Montevideo,4.64675770284,-74.11651277192
299A07,PRADOS DE CASTILLA -B-,4.64694596944,-74.15878643234
110A06,Br. Franco,4.64703773631,-74.12480700788
017A05,Br. La Esmeralda,4.64723209126,-74.08703961930
125B07,Humedal El Burro,4.64731191746,-74.14910211669
418A08,Br. Los Pantanos,4.64811874880,-74.17027492527
232B00,Cuerpo Oficial de Bomberos de Bogotá,4.64817147455,-74.06379675839
373A00,Colegio Sagrado Corazón de Jesús Bethlemitas,4.64823999994,-74.05951399960
406A06,Br. Franco,4.64843937565,-74.12315809161
422A08,Br. Osorio III,4.64860499987,-74.16828400026
563A00,Br. Granada,4.64883521358,-74.05846825736
298A07,Prados de Castilla,4.64923100014,-74.15704899966
130B06,Imprenta Nacional de Colombia,4.64935880817,-74.10640445038
341A00,San Luis  CL 61F,4.64969353171,-74.07261315937
127A07,Br. El Tintal Urbano,4.64979614322,-74.14658476218
013A00,Br. La Esperanza,4.64998094556,-74.06616198721
176A07,Nueva Castilla I Etapa,4.65008599981,-74.14997600019
BD-015A,Calle 67,4.65025323981,-74.05839422746
235A07,Br. Vergel Occidental,4.65027661054,-74.13775184765
194B06,Br. Franco,4.65038622193,-74.12507283763
131C06,Banco de la República Central de Efectivo,4.65136168325,-74.10486294579
412A07,Br. Visión de Colombia,4.65145500007,-74.13532000028
181A00,Estación Coliseo,4.65155290260,-74.07799419996
131B06,Banco de la República Central de Efectivo,4.65155746187,-74.10474386033
284A06,Br. Ismael Perdomo,4.65227251785,-74.10617228616
216A07,La Magdalena,4.65299610331,-74.15938016170
BD-022A,Chapinero Norte,4.65304182508,-74.06300696155
229A00,Clínica del Niño,4.65304704852,-74.06135253745
193A00,Br. La Esperanza,4.65370423317,-74.06693566509
818A00,Embajada de Japón,4.65409983858,-74.05589263056
280A00,Br. Quinta Camacho,4.65431866108,-74.05804315527
337A07,La Magdalena Ciudad Tintal,4.65505192530,-74.15910086662
455A05,Br. El Rosario,4.65510548201,-74.07838569001
575A00,Br. Benjamín Herrera,4.65543838655,-74.07540638464
326A00,Av. Caracas,4.65544168050,-74.06406732290
316A00,Kr 8,4.65575227984,-74.05636645941
192A00,Br. Rafael Uribe,4.65616265153,-74.06931738537
BD-029A,Br. Porciúncula,4.65703499960,-74.05433000043
146A05,Bibl. Virgilio Barco,4.65715925094,-74.08940128227
314A00,Universidad Pedagógica Nacional,4.65762115564,-74.05912758633
019A06,Br. Ciudad Hayuelos,4.65789606106,-74.13446512001
711A00,Br. Porciúncula,4.65792399998,-74.05734999961
070A06,Br. La Esperanza Norte,4.65813083831,-74.11208993685
617A00,Br. Colombia,4.65840109275,-74.06558993357
178A06,Cámara de Comercio de Bogotá Sede Salitre,4.65846000000,-74.10736700042
398A00,Br. Porciúncula,4.65878626721,-74.06083529745
577A00,Br. La Paz,4.65915137800,-74.07426972514
149A00,IED Alemania Solidaria Sede C,4.66027187676,-74.07505107233
454A05,Br. San Miguel,4.66110525111,-74.07747430357
422A06,Br. La Esperanza Norte,4.66173866340,-74.11433904208
BD-033A,Calle 82,4.66222760064,-74.04926390283
247A06,Br. Capellanía,4.66325176462,-74.12409913400
119C05,Coliseo El Salitre,4.66339477654,-74.09598914376
437C05,Pq. Metropolitano Simón Bolívar,4.66342748252,-74.09550856820
817A00,Br. El Retiro,4.66363799980,-74.05125299959
119D05,Coliseo El Salitre,4.66367924990,-74.09577284685
437A05,Pq. Metropolitano Simón Bolívar,4.66396753891,-74.09507579102
302B00,C.C. Unilago,4.66449399040,-74.05813848504
599A00,Cl 85,4.66489562156,-74.04605213059
598A00,Urb. El Refugio,4.66502276016,-74.04615197515
581A00,Br. Alcázares,4.66534818457,-74.07077947404
583A00,Br. Alcázares Norte,4.66576096574,-74.06764979426
016A07,Br. El Tintal - Santa Helena,4.66612278438,-74.14707190829
040A00,Br. El Refugio,4.66654425278,-74.04600032177
045A06,Br. Santa Cecilia,4.66697485522,-74.12056960950
181A06,Br. Ferrocaja,4.66714554514,-74.13205535447
226A07,Urb. Pq Empresarial Santa Helena,4.66724470463,-74.15462979874
141A05,Instituto Técnico Industrial (ITI) Francisco José de Caldas,4.66736444049,-74.09536005934
178A00,Estación Av. Chile,4.66739338602,-74.07334456697
281A00,C.C. La Cabrera,4.66798324435,-74.05187563860
121A05,Pq. El Salitre,4.66902558691,-74.09117885343
143A05,Br. Bosque Popular,4.66918823720,-74.09860928347
BD-036A,El Chicó,4.66927142701,-74.04499283411
015A05,Br. Bosque Popular,4.66937300459,-74.09855484137
769A00,Br. Chicó Oriental,4.66938277454,-74.03917203757
089A06,Servisalud Capellanía,4.66941696875,-74.13359884031
362A01,CL 102,4.66952754537,-74.01696276996
039A00,Br. Chicó Oriental,4.66969841346,-74.04450242782
591A01,Br. San Luis - Altos del Cabo,4.66971042251,-74.02132801993
551A01,IED Campestre Monteverde,4.67038274016,-74.02113887631
168A06,Villemar,4.67052663262,-74.14393063843
148A06,Br. Bosque de Modelia,4.67054571593,-74.12376229175
122D05,Pq. Aquapark,4.67090731508,-74.08971533323
648A01,Br. San Luis Altos del Cabo,4.67139178858,-74.02267631159
590A00,Br. Polo Club,4.67184576075,-74.06318059884
074A00,Estación Cl 85,4.67191299972,-74.05883700027
097A05,Br. Normandía Occidental,4.67199895480,-74.10756299816
365A06,Br. La Laguna Fontibón,4.67209312420,-74.15024285780
076A06,Br. Villemar,4.67229534224,-74.13691306714
130A00,Br. El Chicó,4.67276260962,-74.04996581710
430A06,Br. Bosque de Modelia,4.67287624027,-74.12451131444
124A06,Atahualpa,4.67372494187,-74.14508206280
423A05,La Reliquia,4.67389570786,-74.10274865096
342A00,Museo del Chicó,4.67390641282,-74.04251809278
355A01,Kr 4 E,4.67427228209,-74.02108788777
294A05,Br. La Estradita,4.67464418339,-74.09318944137
423A04,Estación Escuela Militar,4.67482344728,-74.06907761157
554A03,Estación Escuela Militar,4.67501752339,-74.06860733032
439A05,Parque Zonal La Estancia,4.67515569838,-74.10909371722
771A00,Estación La Castellana,4.67523219047,-74.06461864042
382A05,Br. La Estrada,4.67542359091,-74.09510325727
310A06,Registraduría Auxiliar Fontibón,4.67552314640,-74.14589629003
359A06,Urb Portal Del Centenario Tv  107 A,4.67563148763,-74.15155721813
871A00,Br. Chicó Norte,4.67573599967,-74.04324499981
128A04,Br. San Fernando Occidental,4.67594881483,-74.08471881362
188A06,Br. Tierra Firme,4.67609605078,-74.12917469923
452A05,Br. José Joaquín Vargas,4.67624754513,-74.08578875893
153B06,Centro Industrial La Rabida,4.67640600037,-74.12205800008
310B00,Cámara de Comercio Sede Norte,4.67741794183,-74.05154908412
425A05,Pq. Empresarial Normandía,4.67747939918,-74.10693009943
358A06,El Carmen Fontibón,4.67749675071,-74.15003177890
869A00,Br. El Chicó,4.67757699998,-74.05539999986
303A05,Br. Bella Vista Occidental,4.67768061783,-74.08702836868
128B05,Br. San Joaquín,4.67792387610,-74.10150017720
015C04,Pq.Metrópolis,4.67803439209,-74.08547424774
292A05,BR. La Estrada,4.67806177229,-74.09395608464
156A06,La Cabaña,4.67806234867,-74.13931166792
128A05,Br. San Joaquín,4.67812481539,-74.10136705334
555A03,Estación Carrera 47,4.67819723013,-74.07359169591
421A04,Br. Jorge Eliecer Gaitán,4.67854462451,-74.07483789855
091A05,Br. Santa Cecilia,4.67878666631,-74.11224101619
072A06,Urbanización La Cofradía,4.67935999983,-74.13193700009
887A00,Chicó Reservado,4.67944900045,-74.04204000017
105A05,Pq. Empresarial Normandía,4.67954805417,-74.10930019715
118C04,Br. Las Ferias,4.67979563175,-74.08763320200
183B05,Br. Ferias,4.68002034953,-74.08808163997
024A05,Br. El Laurel,4.68002627196,-74.09427917813
270A05,Br. Santa Cecilia,4.68006930760,-74.11216137834
118B04,Br. Las Ferias,4.68018145727,-74.08798353583
289A00,Br. Chicó Norte,4.68049303906,-74.05539418062
158A06,Br. San José de Fontibón,4.68086207895,-74.13473788808
311B00,Br. Chicó Norte II Sector,4.68131399694,-74.04951025440
528A03,Estación Rionegro,4.68157234489,-74.06458702126
131B05,Br. El Laurel,4.68169857069,-74.09859283677
420A04,Estación Carrera 53,4.68192025956,-74.07778767382
329A06,Br. San José de Fontibón,4.68191953459,-74.13209318353
001C04,AC 80,4.68218459699,-74.08093982276
012A07,Br. El Charco,4.68253071314,-74.15658268313
181A05,Br. La Estrada,4.68257939610,-74.09047168934
237A04,Éxito Calle 80,4.68307063763,-74.08135732289
009A05,Avenida José Celestino Mutis,4.68340718520,-74.11497511042
215B00,Colsanitas CL 100,4.68343242012,-74.04550718831
326A06,IED La Cabaña,4.68346473602,-74.13904896286
333A06,Br. Puerta de Teja,4.68369795350,-74.12656039431
094A00,Centro de Negocios Chicó Plaza,4.68370800630,-74.04838076559
868A00,Teatro La Castellana,4.68406200000,-74.06057999964
083A06,Br. Versalles Fontibón,4.68417489534,-74.14736006489
176A03,Avenida Calle 80,4.68455834222,-74.07862541636
442A06,Br. San Pablo Jericó,4.68515299967,-74.15784200031
158A01,Br. Chicó Navarra,4.68571336404,-74.04975007690
212A00,Centro Empresarial Calle 100,4.68581474338,-74.05275997526
310A05,Pq. Ciudadela Industrial El Dorado,4.68590054844,-74.11364198743
294A01,Avenida Calle 100,4.68638375941,-74.04797598004
540A03,Br. Los Andes,4.68664118992,-74.06910215519
876A00,Br. La Castellana,4.68671899964,-74.06088499992
139A01,Comando Reclutamiento FF.MM.,4.68674370718,-74.03897583022
209A04,Plaza de Mercado Las Ferias,4.68688172633,-74.08965200096
297A06,Br. Versalles Fontibón,4.68701915792,-74.14347163223
443A06,Br. Atahualpa,4.68742300019,-74.14849300026
093C02,Br. Estoril,4.68762452410,-74.05943880863
093A02,Br. Estoril,4.68782610091,-74.06015423288
011A07,Br. El Charco I,4.68790372636,-74.16115585246
015A01,Br. Rincón del Chicó,4.68809212222,-74.04308972661
136C02,C.C. Iserra 100,4.68883877637,-74.06371297166
165B03,Estación Suba - Calle 100,4.68910587058,-74.06647706110
199A04,Br. Santa María,4.68920774170,-74.09606229301
171A03,Br. Los Andes,4.68943734948,-74.06877890576
010A07,Br. El Charco,4.68958523099,-74.16333768791
308A05,CAI Álamos,4.68995438852,-74.11661565552
219A03,Br. Julio Flórez,4.69026821998,-74.07893002700
194A05,CIAC,4.69036149021,-74.13141594007
436A05,Br. Boyacá,4.69039092544,-74.10031477548
210A04,Br. Bonanza,4.69048899967,-74.09219000032
317A05,Br. Pinar de los Álamos,4.69067091297,-74.11019271723
624A01,Parque Lineal Santa Bárbara,4.69080979144,-74.03941961810
194A01,Pq. Molinos Norte,4.69103290872,-74.03782718123
114B04,Br. Tabora,4.69140715985,-74.10016487203
322A05,Br. Florida Blanca,4.69163028791,-74.11224694077
178C05,Br. Santa Helenita,4.69163719078,-74.10073882429
314A01,Pq. Navarra,4.69173156539,-74.05097949557
279B01,Br. Molinos Norte,4.69178266430,-74.04503144127
253A06,Br. El Refugio - La Zelfita,4.69189378735,-74.14898811662
168A01,C.C. Hacienda Santa Bárbara,4.69194167910,-74.03395888373
048B01,C.C. Hacienda Santa Bárbara,4.69208713739,-74.03353045873
048A01,C.C. Hacienda Santa Bárbara,4.69258768266,-74.03338241868
319A05,Br. Florida Blanca,4.69288702625,-74.11419192424
176C05,Br. Santa Helenita,4.69318685232,-74.10266116583
174A02,C.C. Puente Largo,4.69335826383,-74.06664830054
296A01,Calle 110,4.69345212622,-74.04441154169
292A06,Br. El Refugio,4.69353240877,-74.15056047290
063A05,Portal de Santa Inés,4.69381418213,-74.12302063313
055A05,Florida Blanca,4.69473942414,-74.11615681158
324A05,FLORIDA BLANCA,4.69523184754,-74.11340861789
309B04,Br. Almería,4.69544913064,-74.10522958332
411A05,Br. Viña del Mar,4.69544916586,-74.12553498047
196A01,Fundación Santa Fe de Bogotá,4.69548428177,-74.03378208385
329A05,Br. Florida Blanca,4.69583181421,-74.11069552096
214A06,Prados de la Alameda,4.69631446972,-74.16725722269
078A04,Br. Santa María,4.69660290677,-74.09191794882
256A01,Br. San Patricio,4.69666391797,-74.04469866672
298A01,Avenida Calle 116,4.69692228697,-74.04328598324
603A03,Urb. Familiar Potosí I Sector,4.69708648959,-74.08245542635
539A03,Br. Santa Rosa,4.69722381232,-74.07835422680
216A06,Br. Puente Grande,4.69744794215,-74.16723722667
290A01,Avenida Calle 116,4.69747445493,-74.05026104355
197A01,Br. Santa Bárbara Central,4.69820680579,-74.03317755174
401A05,Br. Los Ángeles IV,4.69825575882,-74.11981343821
172B01,C.C. Paseo Real,4.69826954465,-74.02980342562
172A01,C.C. Paseo Real,4.69836674784,-74.02965834379
173B01,Br. Santa Bárbara Oriental,4.69860610610,-74.02979802004
045A03,Urb. Morato,4.69877585461,-74.06993902126
053A05,Pq. Álamos,4.69917821429,-74.11435896644
060A02,Br. Mónaco,4.69926632469,-74.06256370557
255A04,Estación Granja - Cra. 77,4.69949423918,-74.09776065331
171B05,Br. Álamos,4.69987433746,-74.11171199457
289A01,Br. Santa Bárbara Occidental,4.70069287937,-74.04972877981
311A01,Br. Santa Bárbara Occidental,4.70082487820,-74.04944910727
007A04,Br. La Granja,4.70107622779,-74.10238192982
175A01,Br. San Gabriel Norte II,4.70111136925,-74.02846042910
300A01,Calle 122,4.70117316240,-74.04305365983
143A02,CAI Alhambra,4.70146295424,-74.06661597703
300B01,Calle 122,4.70173070093,-74.04303340934
124B04,Br. El Cedro,4.70210276265,-74.11441154495
056A04,AC 72,4.70221134974,-74.11360878508
177A01,Br. Santa Bárbara Oriental,4.70243254934,-74.03055246667
686A01,C.C. Unicentro,4.70314099970,-74.03944199967
119B01,C.C. Unicentro,4.70344178900,-74.04267512489
208B05,Br. Marandú,4.70390452244,-74.13667534216
180A01,Parque El Country,4.70458994891,-74.03762692848
504A01,Br. La Calleja,4.70471553567,-74.04286614574
203A04,Br. Álamos norte,4.70494332000,-74.11675224293
BD-062A,Bella Suiza,4.70524904587,-74.02875023615
064A05,Br. Bonaire,4.70541053928,-74.13673281747
242A05,Br. Marandú,4.70546522456,-74.13193635059
125B04,Br. Álamos Norte,4.70559865861,-74.11846240105
427A04,Br. Primavera,4.70591909640,-74.10688450813
019A04,Br. La Serena,4.70621600026,-74.09243500002
194A04,Br. Quirigua,4.70734664236,-74.10384546113
057A01,Urbanización Recodo del Country,4.70800772963,-74.03292879154
470A05,Br. Granjas del Dorado,4.70820689059,-74.13519450218
004B03,Pq. Alto de Los Lagartos (Club Choquenzá),4.70880900023,-74.08050499997
087A04,Br. La Serena,4.70884458241,-74.09336015884
070A05,Br. Sabana del Dorado,4.70935871342,-74.14262573297
151A04,Br. El Madrigal,4.70938060651,-74.11200279653
335A04,Br. Garcés Navas Oriental,4.70949202829,-74.11895694492
188A03,Clínica Juan N. Corpas,4.70994199972,-74.07817543548
175A05,Pq. Villa Amalia,4.71019252398,-74.12464124045
063A04,Pq. Público Villa Amalia,4.71023734986,-74.12434326988
067A05,Terminal TUYO,4.71074099970,-74.13974699957
323A04,Br. Villa Amalia,4.71109606912,-74.12454112007
246A01,Br. Bosques de Medina,4.71116536601,-74.02885497367
184A02,Br. Niza IX,4.71119420453,-74.05880454322
342A04,Br. Garcés Navas Oriental,4.71132782806,-74.11392999682
239A03,CLUB LOS LAGARTOS,4.71154285083,-74.08238757991
219A05,Br. Linterama,4.71157524491,-74.13945705580
672A01,La Calleja,4.71174099976,-74.04785399976
191A02,Br. Prado Sur,4.71212867952,-74.05973566797
212A05,Br. El Mirador,4.71218696484,-74.14547542246
240A03,CERROS DE NIZA,4.71225711400,-74.08069793520
167A04,Br. El Mortiño,4.71230418582,-74.12449754119
435A04,Br. Bochica,4.71232819435,-74.11422300382
241A03,CERROS DE NIZA,4.71233666929,-74.08056642169
292A04,Br. Bachué I y II,4.71237410542,-74.10348903350
166A04,Br. Garcés Navas Sur,4.71275120961,-74.12516192336
310A04,Br. Ciudad Bachué I Etapa,4.71281562695,-74.10143945427
068A05,Liceo Salomón Sabio,4.71302088211,-74.14331298289
047B01,Br. Segundo Contador,4.71349677607,-74.02901587974
047A01,Br. Segundo Contador,4.71381999981,-74.02892099996
238A05,Br. Villa Teresita,4.71419999163,-74.13498343725
036A01,Country Club,4.71483257448,-74.03939145933
176A04,Gimnasio Nueva Sociedad,4.71499850887,-74.11948022785
145A04,Br. Garcés Navas Oriental,4.71509413744,-74.11660027283
440A05,Br. El Palmar,4.71514702511,-74.13954647364
243A01,C.C. Palatino,4.71580984789,-74.02860096774
238A04,Pq. Villas de Granada,4.71597507177,-74.12316564593
007A03,Br. Los Cerezos,4.71621005687,-74.09257270100
352A03,Br. SAN JORGE I,4.71639966463,-74.08973493307
635A01,Conjunto Residencial Santacoloma,4.71657788797,-74.05184090827
083A04,Br. Portal del mortiño,4.71689461235,-74.11744738861
241A04,Pq. Público Villas de Granada,4.71718606811,-74.12185713123
042A04,Br. Bosques de Granada,4.71790399983,-74.12594500026
106A01,Pq. Público Nuevo Country,4.71834886508,-74.04196050261
053A01,Calle 140,4.71841482602,-74.03232932686
516A03,Br. Ciudad Hunza,4.71918402817,-74.08831605225
180A02,Instituto Sikuani,4.71939700022,-74.07193500030
159A04,Villas de Granada,4.71952883476,-74.11975436271
513A03,Br. Guillermo Nuñez,4.71967883003,-74.08553102251
241B01,Br. Bosque de Pinos I,4.71974871487,-74.02717277186
493A05,Gran Granada,4.72049399966,-74.13001999997
036A02,Urb. La Colina Campestre,4.72058146011,-74.06763015883
593A03,Br. Rincón de Suba,4.72103660025,-74.09583299238
636A01,Parque Alcalá,4.72182815705,-74.05095683963
238B01,C.C. Show Place,4.72216648516,-74.02633073739
267A05,Gran Granada Rincón de Granada,4.72237611381,-74.12983391988
137A04,Br. El Cortijo,4.72299609143,-74.12215358988
110A01,Br. Cedritos,4.72329736608,-74.04116450778
115A02,Br. Colina Campestre I Sector,4.72345229090,-74.06472120775
270A04,C.C. Unicentro de Occidente,4.72400992051,-74.11601746688
116A01,Calle 142,4.72460554928,-74.04622500739
080A03,Br. San Cayetano,4.72461178744,-74.09902258500
237A01,Colegio Grecolatino (Br. Bosque de Pinos III),4.72473171041,-74.02503046387
244A04,Urb. Parque Los Sauces,4.72473549582,-74.12086569100
262A04,Ciudadela Colsubsidio,4.72506288922,-74.11329875793
442A04,Ciudadela Colsubsidio,4.72564600000,-74.11379300015
396A04,Puente de Guadua,4.72628954306,-74.12522770772
344A03,Br. Telecom Arrayanes,4.72636681147,-74.09669710464
660B01,Br. Cedro Salazar,4.72651999355,-74.02468198539
134A04,Quintas de Santa Bárbara,4.72805071427,-74.11768913295
024A02,Br. Iberia,4.72881941701,-74.06631784875
128A02,Colegio Hijas de Cristo Rey,4.72896910047,-74.06630132977
004A01,Br. Barrancas Perlas del Norte,4.72942253476,-74.02814197911
082A01,Br. Los Caobos,4.72959823723,-74.04576540876
453A04,C.R. Los Almendros,4.72999599999,-74.11663199965
556A01,Br. Cerros Norte KR 3 Este,4.73054184893,-74.01638176914
511A03,Pq. Lagos de Suba,4.73058008590,-74.09944231498
024A03,Br. Villa Elisa,4.73231257506,-74.09011320484
235A01,Br. Barrancas Norte,4.73240240111,-74.02413206257
560A01,Br. Cerro Norte KR 1 Este,4.73271671112,-74.01794604243
525A01,Br. Cerros Norte Kr 1,4.73286768733,-74.01850937989
203A03,Br. Lago de Suba,4.73291423328,-74.10025170088
109A02,Éxito Colina,4.73333966587,-74.06695060112
304A03,Pq. Aures II,4.73377325196,-74.10261346542
678A01,Urb. Cedro Bolívar,4.73391699991,-74.04561999960
028A03,Aures I,4.73393900032,-74.09383500032
234A02,Br. Altos de Suba,4.73400835642,-74.07401548923
286A01,Pq. Público Las Margaritas,4.73403688817,-74.04424957243
113A03,Br. Altos de Chozica,4.73410670227,-74.08565983107
336A01,Parque Altablanca,4.73416557919,-74.02918421139
354A02,Br. Mazurén,4.73421719247,-74.05712426947
407A01,Br. Cerros Norte KR 2,4.73433404260,-74.01977931086
619A03,Br. Nueva Tibabuyes,4.73441999976,-74.10593999994
337A04,Planta Tratamiento Salitre,4.73465196172,-74.12673037864
207A03,Estación 21 Ángeles,4.73484333138,-74.08048291906
371A01,Br. Villas del Mediterráneo,4.73527585359,-74.03434437761
449A03,Urb. Portal de Suba,4.73529855865,-74.08495828872
533A01,Br. Barrancas Norte,4.73551644307,-74.02760073623
312A02,Estación Mazurén,4.73596022777,-74.04937928325
378A03,AC 132,4.73627676412,-74.10146263175
010A02,Mazurén 18,4.73709691793,-74.05980806233
258A02,Colombo Hebreo,4.73712322031,-74.05210826049
232A01,CAI Villa Nidia,4.73773820217,-74.02270622494
506A01,Br. San Cristóbal Norte,4.73778075553,-74.02692243576
382A03,Br. Urb. Potrerillos de Suba,4.73780042855,-74.09491947791
104A03,Br. Alcaparros de Suba,4.73785535677,-74.09969885901
213A02,Urb. Versalles,4.73851308384,-74.06069754427
067A03,Conjunto Residencial El Bosque de Suba,4.73862249090,-74.08989123271
571A01,Urb. Balcones de Oriente,4.73876637344,-74.03209247160
162A03,Br. La Gaitana,4.73879605942,-74.10846223277
208A02,Br. La Sirena,4.73889057781,-74.06465314102
600A01,Br. Balcones de Oriente,4.74007160276,-74.03413746555
545A03,Br. Costa Azul I Etapa,4.74063155762,-74.09575334892
077A01,Br. Estrella del Norte,4.74073908477,-74.04336344786
228A02,Campos de Silencio,4.74102224163,-74.05414653393
310A03,Br. Villa María I Sector,4.74110731445,-74.10602197051
635A03,Nogales de Suba,4.74138499984,-74.11343499991
298A02,Br. Cantalejo,4.74145301804,-74.05863173799
158A03,Br. La Gaitana,4.74145863821,-74.10790122192
280A03,Br. Santa Rita,4.74146009880,-74.11515305512
069A03,Br. Tibabuyes II Sector 2,4.74180047460,-74.09895709521
577A03,Suba Centro,4.74220208160,-74.08338921536
101A01,Br. San Cristóbal Norte,4.74229204526,-74.02900215687
197A03,Estación La Campiña,4.74246319405,-74.09071764634
606A01,Br. Soratama CL 166A,4.74274150580,-74.01889154666
400A01,Br. Santa Teresa,4.74302313054,-74.02976844567
259A03,IED La Toscana - Lisboa,4.74307380844,-74.11739887180
091A03,Br. La Toscana,4.74308375534,-74.11139736191
104A01,Br. Las Orquídeas,4.74332042278,-74.04255376589
608A01,Br. Soratama CL 167,4.74332354597,-74.02088852154
624A03,Br. Toscana,4.74332800023,-74.11328699970
044B01,CUN Sede Norte,4.74377382505,-74.02243460284
221A02,Br. Brisas de Sotavento,4.74406063127,-74.05693950139
312A03,Plaza de Mercado La Gaitana,4.74416309013,-74.10653838988
130A03,Br. Tibabuyes,4.74423492816,-74.11982627032
140A03,Santa Rita de Suba,4.74428531738,-74.12856818820
380A01,Avenida Calle 164,4.74453180437,-74.04365501140
359A02,Pq. Sotavento,4.74453780408,-74.05523882118
144A03,Santa Rita de Suba,4.74464341717,-74.12576931872
247A03,IED José María Velaz,4.74472155837,-74.11265373688
096A03,Br. La Toscana,4.74479676252,-74.11633100698
580A03,Br. La Gaitana,4.74487026616,-74.10720620414
388A01,Urbanización Santa Mónica Norte,4.74539425774,-74.03866179144
259A02,C.R. La Estancia,4.74601199994,-74.05295999995
284A03,Br. Berlín,4.74614023032,-74.11460054940
314A02,Br. Gilmar,4.74641661572,-74.06285626592
506A03,Br. Campiña del Refous,4.74642188677,-74.09092171602
040A03,Cl 150A,4.74652193875,-74.08446551127
152A03,Berlín,4.74699417283,-74.11551682272
418A03,San Carlos de Tibabuyes,4.74803433398,-74.11349257729
579A03,C.C. Plaza Imperial,4.74809021247,-74.09556174921
195B03,Br. Lombardía,4.74856564534,-74.10000321583
395A03,PARQUE EL PINAR II,4.74890385457,-74.08654237248
591A03,Br. Tuna Alta,4.74905149050,-74.07901776080
646A01,Br. La Alameda,4.74920162942,-74.03704464936
483A03,Colegio Veintiún Ángeles,4.74934418092,-74.08029748323
065A03,San Andrés Afidro,4.74974582310,-74.10936795132
240A02,Br. Portales del Norte,4.75094238009,-74.06631925329
241A02,Br. Portales del Norte,4.75099171684,-74.06590943834
475A03,Sabana de Tibabuyes,4.75175560954,-74.11157674665
428A03,Br. Campanella,4.75203000040,-74.08610199970
321B01,Br. El Redil,4.75226006166,-74.02416662806
134A03,Urb. La Fontana,4.75230210892,-74.10353810968
448A03,Vereda Tibabuyes,4.75306074030,-74.11590123089
521A03,Br. Bilbao II Sector,4.75318129509,-74.12238585975
036A03,IED Tuna Alta Sede C,4.75343802274,-74.08092998058
020B03,Br. Tuna Baja,4.75355899965,-74.08972899996
190B01,Universidad de La Salle Sede Floresta,4.75476066413,-74.02464709001
430A03,COLEGIO EL ENCANTO,4.75506362085,-74.08630160840
610A03,Urb. Rodesia I Etapa,4.75507119078,-74.10854484908
512A03,Vereda Tibabuyes,4.75528100022,-74.11558800021
022A03,Br. El Carmen Tuna Baja,4.75664292178,-74.09532822636
032A03,CED El Salitre - Suba,4.75680299986,-74.07928700041
063A01,Br. Horizontes Norte,4.75896859607,-74.02584484293
001A02,Gimnasio Iragua,4.75986663325,-74.06635014009
325A01,Br. Villas de Andalucía,4.75997910388,-74.03327478582
324A01,Br. San Antonio Norte,4.76005855233,-74.03342495093
130A01,Br. Verbenal San Antonio,4.76034800033,-74.03206599978
597A01,C.C. Santafé,4.76093493810,-74.04722298251
435A01,Verbenal San Antonio,4.76167804064,-74.03305765675
436A01,Verbenal San Antonio,4.76171105255,-74.03293487239
017A02,KR 78,4.76184964412,-74.06801480829
431A01,Br. El Verbenal II Sector,4.76252377731,-74.03741654393
596A01,Br. San Antonio Norte,4.76270061575,-74.03144439487
016A02,Kr 78,4.76287358402,-74.06931691484
064A01,Gimnasio Las Palmas,4.76308585377,-74.02745524850
458A01,Br. El Verbenal I,4.76521887036,-74.03725805694
285A02,Br. Tejares del Norte II,4.76543831100,-74.04664294059
476A01,Br. Buenavista,4.76604297376,-74.02518199067
463A01,Br. Canaima,4.76658255823,-74.03112917959
617A01,Br. Tibabita,4.76903565002,-74.03109637213
468A01,Br. Tibabita,4.76986307589,-74.02815169781
657A01,Estación Terminal,4.77060600009,-74.04136200003
587A01,Subestación Eléctrica Torca,4.77745309497,-74.02612525031
658A01,Br. Tibabita Rural,4.78692257530,-74.02804371478
649A01,Br. Torca I,4.80279254968,-74.03021122416
500A01,Floresta de la Sabana,4.81102046951,-74.03067448921
091A12,Usme Rural,4.46841000041,-74.12819400043
094B12,Plaza Central de Usme,4.47090899969,-74.12528899959
348A12,Ciudadela de Usme - La esperanza I Etapa,4.47313436600,-74.12894803789
510A12,Br. Usme La Esperanza I Etapa,4.47406991283,-74.12331680547
101A12,Br. La Requilina,4.47975067052,-74.12118955408
143A12,Br. Puerta al Llano,4.48601979239,-74.10166377519
363A12,Br. El Tuno,4.48671774911,-74.11155027388
212A12,Br. Puerta al Llano,4.48791224209,-74.09977789537
168A12,Br. Puerta al Llano,4.48860891233,-74.10255251490
107B12,Villa Anita Usme,4.49241184801,-74.11874481438
106B12,Br. Villa Anita Usme,4.49257848172,-74.11883408776
153A12,Br. Antonio José de Sucre,4.49269360195,-74.11437986264
175A12,Br. Villa Hermosa,4.49334782275,-74.10304738170
108A12,Bosque El Limonar,4.49465859481,-74.11866849223
156A12,Br. Usminia,4.49560985502,-74.11610450095
371A12,Br. Nuevo Progreso,4.49825078226,-74.10332859232
052A12,Br. La Reforma,4.49910109341,-74.10686911759
373A12,Br. La Reforma,4.49991849731,-74.10358292612
061A12,Br. El Virrey,4.50359464980,-74.11545690437
192A12,Br. El Líbano,4.50375786218,-74.10840686664
114A13,Urb. Compartir,4.50666807208,-74.08863184909
056A12,Br. Gran Yomasa,4.50670937958,-74.10588694968
562A11,Br. El Paraíso,4.50752515359,-74.14825715232
